a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,eig1,eig2,eig3,eig4,sum_squared
0,-8,-10,5,6,-2,-7,1,-7,-9,-4,1,5,0,4,-4,5.655191885217096,3.5100369964129015,-5.33729666810618,-13.82793221352383,264.0
-1,9,-2,-6,4,1,8,-9,-6,10,3,-4,0,-4,-2,0,-12.004250348784177,-3.203088134044961,4.927270514335225,13.280067968493917,355.00000000000017
1,-5,7,7,1,9,-1,-8,10,2,5,-5,9,0,0,4,-8.461728628144307,14.770276549235708,7.878958139810225,4.812493939098373,374.99999999999966
-10,1,-9,-10,1,-10,-7,0,-7,-4,9,4,6,2,0,6,-11.197484610246384,-10.53825093366029,6.864673911416297,9.87106163249039,381.0
-2,-9,-1,5,-8,-3,4,2,4,7,7,-6,5,0,3,10,-12.431700609217916,5.345272916283872,10.71261890341112,8.373808789522935,367.99999999999983
-10,-4,2,5,-7,4,-3,-8,6,-3,-2,3,8,8,9,-2,-13.61810940269564,6.001022140183918,0.16789881147797228,-2.5508115489662506,228.0000000000003
-4,-2,4,2,-3,-8,8,9,8,1,9,-4,4,9,2,-10,-19.88435195602993,9.972284382723025,-4.318711980341772,1.2307795536486745,515.0000000000001
10,1,4,0,-6,-8,10,0,6,9,-7,4,-7,-6,8,-8,-20.12244543120804,10.453379201689375,2.651157562292136,-5.982091332773455,556.9999999999993
1,5,-6,-4,-2,-10,2,3,-2,6,7,8,-1,8,9,-9,13.327059318606487,-1.7000827276469472,-7.958702623221002,-14.66827396773853,459.00000000000017
-2,-5,-1,8,-10,-7,-2,6,8,-5,8,-6,10,-3,3,-5,-14.371889524642526,-5.245098422294397,8.709356101346588,4.907631845590329,334.00000000000017
4,9,-3,-8,-3,-9,5,6,2,-4,8,8,-4,0,5,-4,9.138503623157305,3.7656723205622677,-3.739269180927372,-10.164906762792203,214.99999999999994
-9,1,-2,4,-3,0,-3,10,-2,-3,-5,9,6,-2,1,10,-11.350726258732088,10.045093864580174,-4.399010653630206,1.7046430477821113,252.00000000000034
-10,-2,7,4,7,6,5,-4,-4,9,6,2,10,-9,6,-8,-15.275092784013017,13.24686162210693,-2.79357363926623,-1.1781951988276733,417.9999999999998
-6,-7,-7,-6,-5,-9,-4,-5,2,-1,-2,-10,-3,-6,-10,-4,-19.960932777589,-5.737602340265333,-2.1564491380423476,6.854984255896683,483.00000000000017
-9,-1,-9,4,4,-4,6,-4,-6,5,6,0,5,-6,-8,-7,11.65293656695829,-15.456246470827713,-3.8085253046110505,-6.388164791519519,430.0000000000001
-6,1,-3,-6,-8,10,10,-8,6,3,3,10,-8,9,9,-9,14.237812372761486,-12.232299880108776,-3.681069881606211,-0.32444261104650635,366.0000000000003
-3,6,-2,-4,7,-1,6,4,0,0,-1,2,1,0,7,2,-8.188645686314475,5.150395697356,3.584147747129813,-3.545897758171328,119.00000000000001
-1,4,5,-2,-1,9,0,-7,-2,-6,-9,0,-2,6,-2,-6,-7.851467267245595,-3.797709477677698,0.3090931142484429,4.340083630674864,94.99999999999974
-7,-10,-9,-9,-7,-9,-6,-9,10,7,-1,7,-7,-10,1,-2,-16.03419515163766,5.180989349804685,-1.4393121210725381,-6.707482077094498,331.0000000000005
-1,3,5,0,-8,8,8,4,10,1,-2,-5,-3,6,-1,-9,-12.385095974686815,-5.059576338361432,4.901556354973886,8.543115958074361,276.0000000000001
8,7,-6,-5,5,-1,3,-4,10,2,9,-7,-8,-9,-10,4,18.759601193714737,6.211968443185521,-5.048064934515663,0.07649529761540957,416.0
-6,-9,1,2,0,8,-5,-2,-4,-9,6,4,-7,1,4,2,12.758808563521308,-5.978134701315759,4.633954650540493,-1.4146285127460276,222.00000000000023
-7,-8,6,-10,-7,8,-7,7,6,-2,-6,7,-9,1,10,-7,-22.359915379138645,14.174866075637505,-6.1401123257813355,2.3251616292824804,743.9999999999993
-9,5,9,2,10,-8,5,-9,2,10,7,7,8,-9,7,3,-18.129139652798962,-11.244579838676724,14.76471229715173,7.609007194323952,730.9999999999999
4,6,4,-4,6,7,-7,-5,7,-6,-7,5,-2,-3,5,5,-13.6029016974057,14.93970713419901,6.000000000000003,1.6631945632066831,446.99999999999994
-3,0,10,-1,4,7,10,6,3,0,7,3,-5,6,8,3,-7.911282387861759,14.707065602079046,2.839395272716253,4.364821513066456,305.9999999999995
-4,10,-3,-1,10,-8,10,-10,-2,6,-1,-10,-4,1,-2,-9,7.90174107343686,-0.6610771618481726,-18.596338243465503,-10.644325668123214,522.0000000000007
-1,-7,-9,5,4,-3,-8,5,-5,0,5,-1,7,6,3,0,-10.606230184085456,8.510719111946841,0.2662628359591958,2.829248236179414,193.00000000000003
5,-6,8,9,-6,6,10,-3,2,2,-1,-6,2,0,-2,-10,-13.398343757908917,12.131777942627162,-3.7543277185125326,5.020893533794277,366.00000000000045
-7,10,9,8,3,-10,5,-9,5,3,-6,-7,1,-8,-4,-5,6.871960305084681,-2.3871307952084426,-19.809324761445495,-12.675504748430752,606.0000000000002
10,-6,-3,-10,-7,5,-8,9,-6,-9,1,3,2,8,-5,4,-9.119048118959316,17.663677803569392,8.828063628497848,2.6273066868920774,479.9999999999999
-8,4,9,-2,2,-5,-6,10,8,-10,2,1,-6,8,2,-4,-21.11465340862059,10.440114564406782,-4.694588809585849,0.36912765379966056,577.0
-1,-5,4,-4,-2,1,-1,8,5,10,1,9,10,9,9,-10,-15.241088378333167,10.389998827723831,-5.248602389305334,1.0996919399146776,368.9999999999999
-10,-8,-1,6,2,5,9,-9,7,3,-6,5,1,-6,4,3,-13.438715585909451,-7.091272729723725,2.48250351812165,10.047484797511506,338.00000000000017
8,9,3,10,3,8,-3,-10,10,3,10,4,5,-10,10,6,20.292574531365243,16.549384876689597,2.194591421930893,-7.036550829985712,740.0000000000009
-3,-7,7,-8,5,10,-8,1,5,-1,9,-5,-1,5,-9,2,17.833923851674445,1.887382954344439,0.3450615459115469,-2.066368351930451,325.99999999999926
-5,0,2,-3,7,-10,3,3,-8,10,-1,4,-3,3,2,-10,2.367417270516632,-5.560871245822328,-13.571541407449153,-9.235004617245163,306.00000000000045
3,-8,7,0,-6,2,1,8,8,-1,5,4,3,3,-2,-5,13.492424873005525,-9.80971473930524,-2.6471334535414606,3.9644233198411793,300.9999999999996
-6,-5,-3,8,-5,4,5,-5,0,2,-6,3,4,4,0,-9,5.96701431250859,-13.50104641919309,-4.336618141831499,-5.129349751484015,263.00000000000017
7,8,4,-9,-6,-9,-2,-9,-7,-6,4,8,-9,-8,5,-5,13.287172623831008,-15.248189959047917,2.595312365150793,-3.6342950299338828,429.0000000000007
0,7,-6,7,7,-10,10,-5,-5,7,10,-5,6,1,2,-4,-18.182050390060496,13.361801973751763,5.820248416308733,-5.0,567.9999999999999
-10,6,-3,-4,10,10,0,-3,-9,5,9,-5,-2,4,-8,-2,-15.774060618316671,-0.7821028878477692,10.342653747587882,13.21350975857655,531.0000000000001
-6,8,10,8,5,5,-3,-2,8,0,-1,6,5,-2,4,-6,-15.783394823476531,-8.934850723664034,9.98746906733756,6.730776479803018,473.99999999999955
-5,-2,6,10,8,10,-1,4,10,-2,9,5,7,4,9,-10,-14.567534084289582,-8.565601647826128,15.34334750702529,11.789788225090419,660.0000000000003
-2,10,7,3,7,-1,7,0,8,6,3,-9,-1,3,-5,8,16.385471268568075,8.872394868246635,-9.598460997538877,-7.659405139275856,497.99999999999955
-3,-6,1,2,-4,-5,10,-7,5,10,-3,-4,-6,-10,9,-6,-18.6131954716328,4.949854102379596,-0.17145702775578778,-3.165201602990989,380.9999999999995
2,2,9,5,5,-1,-5,6,7,-4,-3,4,0,1,3,1,-12.284159527073292,8.927991990959542,-0.1662787190831162,2.522446255196864,236.99999999999986
-7,10,-7,-2,10,-8,-2,-5,-7,5,-1,7,-4,-2,6,4,-19.275101545737805,12.033739254349864,-1.968670867032726,-2.7899668415793335,528.0000000000003
4,7,8,-8,-9,-7,-5,-2,8,7,9,0,-10,2,2,-8,11.561879069880469,2.8817299760005692,-11.12201533355327,-5.32159371232775,294.0000000000006
-1,-3,-2,9,-8,-10,-7,-9,7,0,8,-10,2,-2,-9,9,16.705873598772264,7.553135573171932,-6.375578085086856,-11.883431086857374,517.9999999999994
-6,8,5,-6,4,-6,-1,-5,6,8,-9,-1,-10,-5,2,10,15.521748632219996,-13.996236067020407,-3.8403130073168383,-8.685199557882767,527.0
8,-8,-8,-5,-9,-10,5,-10,-2,4,5,-2,-1,-1,-2,-6,14.688351118391632,-14.811936973816684,3.0183602917815744,-5.894774436356525,479.0000000000005
1,2,-9,-4,2,-3,1,0,-10,-7,-10,-5,-3,-5,6,0,7.964012527009226,-11.931813703271192,-6.246370387338213,-1.7858284363998251,248.00000000000009
7,9,1,1,0,8,0,0,3,-10,3,4,-2,9,9,4,-2.426923060833772,6.3176577650554835,10.109265295778293,8.0,212.0
4,2,-6,-3,-9,1,-6,-9,-7,3,9,3,9,-7,7,8,-3.4666241785517147,3.4532381656425586,7.707974990364231,14.305411022544929,288.0000000000001
-5,-4,-2,2,-5,-7,3,5,6,0,-2,2,-6,7,6,-6,1.7516136840961054,-3.7599548728838115,-5.759728706769052,-12.231930104443249,199.99999999999997
2,5,-2,0,3,2,1,0,-7,0,-5,10,-7,3,5,9,12.779612905017427,5.786823411805327,-2.1711946543421354,-8.395241662480606,272.00000000000017
-8,-9,-5,9,-10,5,-5,6,-9,-3,10,7,-3,-1,2,4,-13.907571033369996,12.239104898125065,11.0,1.6684661352449603,467.0000000000004
-2,-2,0,-2,5,5,8,-1,-4,7,-7,9,-1,4,6,-10,9.228682675059318,-1.7384405187554133,-5.506133261907335,-15.984108894396561,374.00000000000017
0,7,10,1,1,-9,2,1,9,7,8,9,-8,-7,-4,-7,10.98974847640805,0.6458183851160674,-9.941484788961013,-9.694082072563129,314.0
4,4,-5,-8,1,2,8,-3,6,9,-8,9,-7,-1,8,10,-13.923672682511372,-2.7371795061566586,16.365297346660167,8.295554842007842,537.9999999999994
0,-6,6,8,5,9,9,-5,10,2,-2,-6,6,-6,8,8,-7.5736464136596595,1.4836347906782594,7.15056825277766,13.939443370203756,304.99999999999994
-1,5,5,1,2,3,-9,1,10,-9,-9,-1,5,-9,-4,-7,-18.3276998486724,5.7698724532339725,4.366352111091443,-5.808524715652979,421.99999999999875
-5,-1,-7,10,3,-5,-7,3,-8,0,2,-5,10,-3,-10,4,16.52473582347735,-11.529437192696333,-6.900510657154622,-2.094787973626413,457.9999999999996
4,-9,-2,4,-8,7,8,-8,-9,6,4,5,-1,-5,10,-2,18.15496299842568,-11.273394225718572,-2.3068956792626545,8.425326906555561,533.0000000000003
9,-7,9,4,-1,1,10,4,6,6,5,2,6,9,-5,10,-9.774462383766778,17.354663842860706,9.234702760701685,8.18509578020439,548.9999999999994
-10,0,6,3,9,6,-7,-6,1,-6,-2,4,10,7,6,-6,-13.203945954160108,-7.768692446828073,1.24216222457781,7.730476176410341,296.00000000000057
5,4,0,2,-1,-6,10,8,3,9,-2,0,-9,8,9,-8,-15.85510602425217,-7.430729121562348,3.8052900291544502,8.480545116660043,393.00000000000097
8,-6,-9,5,-3,-3,-4,-2,-3,8,7,-8,-4,-7,-7,-1,13.36349642089961,-7.293351661857879,4.057448985591155,0.8724062553671157,249.00000000000014
9,-3,-1,-7,-5,-9,-9,8,-9,-3,0,3,-10,8,-6,-3,12.313022728949118,7.572161491599966,-7.308223161010432,-15.57696105953866,505.0000000000001
-5,4,-10,-8,4,6,-1,1,-1,-1,7,-3,-3,-3,-6,-1,-9.680078063901588,-0.5417609014429241,8.016480617728948,9.205358347615551,243.00000000000017
-5,5,1,9,4,5,10,-2,10,10,-3,-3,2,5,-3,5,14.148971923592041,-11.66806059520149,-4.798268604588003,4.317357276197438,377.99999999999943
-7,-3,-8,8,-3,0,-9,-7,-2,-2,-2,2,10,4,6,9,-13.884952623721734,11.533318868652525,4.292349875273896,-1.9407161202046765,347.9999999999996
-10,-8,-4,3,2,4,2,3,1,-1,6,8,10,4,10,-7,-17.040390220756834,-3.0360311138526304,9.358779647133032,3.7176416874764304,401.0000000000004
9,-4,-8,-9,9,-4,2,-2,-2,1,-3,6,-5,7,9,-6,-11.741956040543021,-6.126594949160819,8.421378281122003,5.447172708581859,276.0
4,6,-10,8,-2,6,-2,-7,-9,3,6,-2,7,-7,-10,-9,17.631873242785254,-13.119710571735279,-4.956709254397084,7.444546583347142,563.0000000000003
-8,7,-6,1,7,8,-2,-4,10,-3,3,-9,-8,-6,1,5,10.638382964670079,-6.349963961356778,3.5313275523956977,0.18025344429101225,166.00000000000014
7,2,-8,-10,4,-10,4,5,-7,0,-6,5,6,4,4,-10,7.682601129362686,-13.913900804197075,-10.792362770387884,-1.976337554777722,373.0000000000001
10,-8,6,-5,-5,4,10,7,-5,3,2,0,-2,8,-10,10,-3.9809994763306698,18.203619850815,3.1114130823335095,8.665966543182131,431.9999999999991
8,5,10,9,0,8,-2,4,6,-6,7,7,-3,5,8,-4,-8.942446755101834,16.603857525231312,2.9249587706807643,8.413630459189758,434.99999999999983
7,6,10,7,-1,-8,-10,3,7,4,8,-8,4,2,1,8,-6.348492298642989,-2.634907146229309,13.74557905104889,10.237820393823398,341.0
2,9,-3,-1,3,-7,-4,9,-9,-3,-5,10,4,10,0,5,10.376042169182899,6.66159906469623,-8.555892356921415,-13.481748876957708,407.0000000000002
10,0,10,0,-9,4,8,4,8,4,-5,9,4,6,10,-3,-14.459035294211697,-5.965019082177284,15.241746487361317,11.18230788902766,601.9999999999999
1,-2,-4,-1,-6,9,-3,-4,2,-5,-10,-7,6,-1,5,9,12.175160887818414,-6.796633399577423,-1.795764833179832,5.417237344938843,227.00000000000006
-10,6,-1,10,4,-8,-10,0,7,-2,6,-9,7,1,-5,-10,-21.56509114726453,8.222380830525589,-0.2137350638814927,-8.443554619379574,604.0000000000002
2,1,-4,-8,3,8,10,10,1,4,-2,-8,-3,-1,-9,-3,-13.425133727882088,1.644510732592109,10.29644826921258,6.4841747260774,330.9999999999995
9,8,1,8,6,6,-4,-7,3,5,1,-8,3,4,-9,-3,14.03334283109363,8.435276812389654,-7.192359364252505,-2.276260279230778,325.00000000000006
0,6,0,-8,10,5,-5,6,-1,-3,-10,-3,-1,-3,-7,5,11.35558629243194,5.603753187718473,-5.493115507789026,-11.466223972361377,322.0000000000001
9,1,-3,-1,-2,-8,9,3,-8,2,5,6,7,5,-8,-5,10.27451730149342,-8.788493292841384,-2.7005077006092453,2.2144836919571973,194.99999999999986
0,5,-2,2,-1,-1,-1,-4,-2,0,6,-8,-1,-7,-1,2,-4.000000000000002,-2.1097722286464418,7.10977222864645,5.999999999999997,107.00000000000007
2,2,-9,-4,-8,-5,-7,-5,-9,-7,2,3,2,-7,7,2,-12.499409865303026,-3.857427780277241,4.248119881883602,13.108717763696662,361.00000000000034
7,7,-2,0,7,-10,9,3,6,3,5,0,10,3,6,-7,11.640303514369805,3.804256066020265,-7.9816368401203395,-12.462922740269716,369.0000000000002
-8,-10,-8,-9,-9,6,1,1,-10,-5,1,10,-5,-1,5,-1,-17.394863513706433,13.96451453095097,8.505813365955033,-7.075464383199558,620.0000000000009
-5,3,-3,-2,10,8,-2,-5,-5,-10,-9,3,-7,-10,7,8,19.312393546955878,0.5529504597748847,-8.177541869839818,-9.687802136890937,534.0000000000002
10,9,-9,-9,10,6,-1,-7,-3,10,-4,-1,-8,6,0,5,17.413788700225897,-9.281290145473033,7.773011523961184,1.094489921285922,450.99999999999983
-8,-6,-4,7,-1,4,-7,-1,-1,1,-10,-2,3,0,0,8,-11.545461701714562,-7.535078500380682,9.401619441658449,3.6789207604368035,291.9999999999999
10,5,-3,-8,9,-6,6,-4,-10,5,4,8,-9,-2,-8,2,14.928875768924888,-10.944185574162043,7.323989827518403,-1.3086800222812425,398.00000000000034
5,6,10,-8,3,-4,-9,-10,4,-7,9,8,2,-5,7,6,19.848702394507946,-10.906160231066046,8.121158923797335,-1.0637010872392485,579.9999999999992
-6,10,5,-6,1,-10,-6,8,-5,-6,2,-1,1,4,0,-8,4.5753753127415635,-14.121282973919811,-6.454092338821756,-5.999999999999998,298.00000000000017
2,-4,1,0,-2,-1,-5,2,5,-9,7,-6,5,9,-7,-4,14.781688437480284,2.0664731093483972,-7.013040983826736,-5.835120563001939,305.99999999999983
10,5,-7,4,10,-10,-9,-9,-7,0,-3,3,8,8,5,1,15.723352530589056,-3.938466751510967,-7.24820044388384,-6.536685335194246,358.0
3,-8,-9,8,-9,-4,-10,-8,4,3,8,9,3,-3,-2,-7,9.280718038875627,4.8090217885236335,-7.905450507976872,-6.184289319422385,210.00000000000006
-6,4,-7,-3,-1,-2,-1,-10,-8,-4,5,-8,-6,-5,-6,-6,-16.5536898658864,-7.291164950184778,9.375554162515447,5.46930065355576,444.9999999999993
-1,4,-4,1,5,6,-8,-8,-9,-2,-4,-6,4,-3,6,6,12.115534182802218,3.940148732295446,-7.143788982189339,-1.9118939329083333,216.99999999999991
-8,-4,-5,-1,1,-3,2,0,-6,2,10,-3,-10,-9,-10,4,14.087059934328481,-10.054455768083018,3.286954806191042,-4.319558972436515,328.99999999999983
-8,7,5,-2,0,6,-1,10,-3,7,2,-1,-3,3,3,-9,-11.566800006891823,7.261960826315931,-4.521378353115759,-0.17378246630832675,206.99999999999983
-9,5,2,9,8,1,4,-3,1,2,6,2,2,8,6,2,-9.746459778902546,11.182706068929534,-3.259993032650682,1.8237467426236746,233.99999999999994
6,-9,-7,10,-7,6,0,10,-2,9,-8,-6,10,-6,-6,-5,14.992889669318103,-13.797813673186099,-6.068675588663142,3.873599592531137,467.00000000000006
-6,-1,4,-9,7,-10,-10,-5,8,-2,7,4,-10,6,-1,-2,-16.958546283435727,9.688876398988912,-0.7303301155531875,-3.0000000000000058,391.0
5,1,0,-3,8,9,4,6,-10,-7,-7,-4,-5,-4,-10,-6,-11.25089192519857,8.721088835240304,3.2019619975017477,0.3278410924565166,212.99999999999991
1,6,-5,0,-3,-8,2,7,-7,6,0,-1,-4,5,-6,8,-12.433066903968369,-1.1095145078314241,5.341978929780531,9.200602482019258,269.0000000000001
-5,10,-5,4,6,-9,2,1,3,0,3,-9,-3,-7,-10,7,12.454847980693017,-14.17094852303697,3.1854560395812146,-5.469355497237255,396.00000000000045
-6,5,-1,0,4,4,0,0,2,-1,7,7,-5,10,5,9,-7.276294900941568,1.1225664325577587,6.1583829256774605,13.99534554270635,287.9999999999999
-3,8,8,5,3,2,-1,-1,1,-5,-8,-4,6,0,-4,4,-13.77761363940397,-2.146734990707834,7.027133545653891,3.8972150844579114,259.00000000000017
-5,-4,2,4,-2,-6,-8,4,5,-2,2,-1,9,9,10,-10,5.6995549238356205,-16.345553056532687,-0.8271281489919389,-7.526873718310962,356.99999999999903
-6,-4,-5,0,4,4,1,-2,8,10,5,-9,1,-9,-7,-9,-11.348902837990202,-5.573480038783712,7.521470640062768,3.400912236711141,228.00000000000037
1,4,-3,2,3,0,-8,10,2,0,7,-1,9,10,-6,-4,-11.716688047703924,-2.8889393777239722,7.393813382998167,11.21181404242974,325.99999999999966
7,-4,-10,5,-10,-9,8,-4,5,2,-9,-4,9,6,-10,-2,9.805531066751378,-13.666815655768945,-8.055878223768632,-1.0828371872138074,349.0000000000003
8,-1,-7,6,0,-9,-6,7,-3,0,-3,5,1,-2,-1,9,-6.9164455924125114,-5.999999999999991,10.783499355286994,7.132946237125498,251.00000000000017
-5,-9,1,-7,-7,8,4,-2,4,10,-6,-10,6,3,-4,5,-11.625724453571964,-4.12519828219118,13.250255138832907,4.500667596930256,348.00000000000006
-1,0,8,-5,-9,-10,-5,-9,6,-3,-8,-6,3,3,-7,9,-14.581652277695468,-6.443684968455373,0.17060393870474197,10.854733307446086,372.00000000000017
-3,3,8,-6,8,-3,4,0,10,-5,2,8,-3,0,5,2,-14.481631865637516,-1.2487797000810403,8.358655963951412,5.371755601767162,309.9999999999998
-3,2,2,-10,-2,0,1,-6,2,5,4,-3,-9,-5,-5,7,16.35209716708208,-9.0881762548547,-0.999999999999999,1.7360790877726138,353.9999999999999
9,2,-3,1,6,-5,-3,-3,-5,1,-1,8,7,-4,1,-3,10.433480710674612,-7.888844156241521,-5.945167009062917,3.400530454629807,218.00000000000009
5,9,5,6,6,7,3,6,5,8,1,-9,9,-8,-7,5,-9.177014241806114,0.46417970151568294,14.535226462067769,12.177608078222653,444.00000000000017
-8,10,-10,-5,-1,0,10,-10,-7,3,-3,6,-1,-7,8,3,-18.51269471421921,-5.000000000000011,4.597369217755262,10.915325496463957,507.9999999999999
-1,2,0,0,10,10,6,1,-7,-1,7,-4,5,-10,-1,-9,-6.780805030876762,-4.8618909099797705,7.978283574898837,10.66441236595771,246.99999999999983
9,-9,4,-6,-1,0,4,5,7,5,-8,-3,1,7,-10,-10,-17.723110129028434,11.43831471807486,-5.123910552248052,2.4087059632016277,477.0000000000002
3,-5,-6,-6,-3,0,-2,4,-9,-3,-2,3,-3,3,1,4,12.157788817221839,-9.281124137417388,3.158645173173367,-1.0353098529778153,245.00000000000043
-3,-2,-10,6,-10,10,7,5,-10,-4,-10,10,6,7,-7,-1,-15.041452923765203,12.344005082339885,-3.526333592313639,2.223781433738978,395.9999999999995
4,-7,-4,0,-7,6,-2,-5,1,-7,-3,8,-7,-4,8,-3,12.689915734436482,7.558762753571999,-9.830411924868034,-6.418266563140439,356.0000000000002
-3,9,7,-5,6,-9,-3,-9,1,1,-5,6,-6,4,8,9,12.1652742436797,1.290561186113816,-13.57081389711734,-7.885021532676171,396.0000000000002
-7,10,-3,-7,5,3,6,5,-9,0,-5,-1,-9,10,-5,-10,-23.40484473361151,-1.5607792954143784,1.4043830552788084,4.56124097374708,573.0000000000001
10,-4,0,7,-1,7,4,1,2,-1,1,3,10,7,-3,-4,-7.457129704424968,13.520689639657528,-0.03731537431394472,7.973755439081389,301.99999999999983
-3,-3,-8,2,-5,10,4,9,-9,-6,-10,9,-4,0,-1,7,-13.923782940115899,10.903310538392828,6.02047240172308,0.9999999999999999,349.99999999999994
-7,-3,-10,-2,-8,-3,10,5,-9,-2,-3,-3,0,8,-7,5,-15.218809328949906,-7.677504614310419,6.951326538673831,7.944987404586497,401.9999999999996
4,5,4,-1,4,7,2,-5,3,-1,7,1,4,-10,-6,-6,-9.158855718311287,12.315343663698677,1.6519347653731136,7.191577289239494,290.0000000000001
7,6,-2,-9,-10,-8,5,10,6,10,9,-1,1,6,8,2,14.10761187558051,3.1719816831237897,-5.125996325163909,-2.1535972335403972,239.99999999999983
-2,0,0,9,10,8,2,-10,-9,8,3,1,2,-4,0,7,-6.750532256750287,13.367296486068748,6.383235770681556,2.9999999999999987,274.00000000000057
-8,8,6,-5,10,-4,-5,5,9,6,5,6,-10,-3,10,1,-19.294311372974338,-0.2607459407787116,2.31704825631897,11.238009057434073,504.0000000000005
8,6,6,-1,2,1,-7,5,2,-9,-10,-4,7,-5,-8,-9,9.827886605627704,3.449928747428565,-16.14347717311147,-7.134338179944803,419.99999999999966
6,8,10,10,-1,-4,4,-7,5,3,-2,4,2,-2,-9,0,9.23157072139686,2.2965560695771607,-4.52812679097402,-7.000000000000001,160.0000000000001
8,-10,-1,-1,-4,3,6,-8,0,8,-9,3,-3,-7,5,-7,-17.854977101806355,13.053907110892299,-4.445469793996648,4.246539784910689,526.9999999999998
3,2,-6,5,3,-6,9,0,-5,7,-7,-3,8,2,-2,5,-16.17915466273905,12.04089712051541,-1.4005234605067016,0.5387810027303459,408.99999999999983
-9,-9,5,-2,-9,0,7,-3,8,8,-6,-3,4,3,-6,4,-20.172885177228842,-2.6662907752256912,4.360332783563239,7.4788431688912755,489.0000000000008
2,-8,3,10,-8,-2,10,1,3,6,5,5,2,-6,10,10,-10.489118559170212,-2.398443503688258,10.599547060368314,17.288015002490162,527.0000000000009
-3,-8,2,8,-8,-6,-3,2,10,-9,-7,-5,4,6,4,5,9.21080288123147,3.5413380530633782,-14.059867114699664,-9.692273819595183,388.9999999999999
-6,-3,8,-8,-8,9,6,10,8,6,-6,-9,-9,10,-9,-4,18.014834159261746,7.467751008083011,-13.489995115325017,-18.992590052019725,923.0000000000001
-5,4,4,-2,1,9,0,-7,3,4,-3,0,-10,-3,6,-9,10.953445768351644,-12.906998037361337,-4.628163487650918,-1.4182842433393619,309.9999999999998
9,-3,-4,7,4,-10,-4,8,5,2,-8,3,1,4,-2,0,7.884733707807994,-10.851072615427594,-7.071621808562499,1.0379607161820963,231.00000000000026
7,1,-6,-6,7,-2,6,5,-7,7,2,-4,0,-1,-1,2,-9.405126629337582,10.642846697984686,6.019704014633054,1.7425759167198505,240.99999999999977
9,6,-10,4,7,6,-9,-9,-3,-10,6,0,3,-8,-6,5,-8.929226553902371,21.624093724626114,2.5201213795936455,10.78501144968261,669.9999999999997
7,-6,-9,1,-10,-2,6,-5,-5,9,9,7,-1,-9,-1,-3,19.969092010899253,-10.750188780454492,-2.198355352276105,3.979452121831328,534.9999999999989
-3,-9,-1,0,-6,2,-4,6,3,2,-6,-3,7,2,-4,-9,5.999999999999989,-13.513887669046667,-6.4072868395973055,-2.0788254913560276,263.9999999999999
1,-8,8,10,-2,-1,2,3,0,5,-5,-4,6,-6,4,10,12.588567455145103,-8.482542794779189,0.1513179147994706,0.7426574248346122,231.0
3,8,-6,0,6,4,0,5,-2,-5,3,9,-4,10,3,-6,-10.232958052554924,-5.5600172268348285,12.395671779237711,7.3973035001520255,344.00000000000034
0,4,-6,-1,4,9,4,8,-6,3,0,-4,5,5,-6,6,-8.68439004662273,15.398367288071679,1.3020108687026413,6.984011889848406,362.99999999999955
-3,-2,-3,10,-2,9,0,3,-2,-4,-4,-3,8,6,-4,-9,-16.391458147664945,-5.718896064851542,5.162174245946829,9.948179966569645,427.0000000000003
5,8,-9,1,6,6,8,5,-4,-5,-6,-5,8,10,-1,-9,14.710928299527751,-12.176276563199558,-4.995915027721988,-1.5387367086061872,391.9999999999999
10,-4,-4,2,-1,-5,-4,-4,7,5,-10,2,9,-1,10,8,14.616041549618275,0.32258364577110515,-5.938625195389114,-6.000000000000259,285.0000000000003
5,-3,-3,7,3,-9,-8,8,-2,-1,2,-8,-1,8,-7,1,13.253182946722642,2.93933713776198,-11.327749154756754,-5.864770929727867,347.0000000000001
-2,-9,2,-8,0,-3,-2,-10,8,-10,-2,8,-9,-9,8,2,14.895390232479834,-17.264724713512052,1.9707309839975657,-4.601396502965342,544.9999999999991
-7,7,-2,9,-2,6,2,7,-5,-5,3,8,-5,10,5,10,14.41168867453685,6.600381677803299,-5.942956405357683,-3.0691139469824864,295.99999999999955
5,-4,1,-7,-7,6,-3,-4,6,-7,0,5,-10,5,-4,-6,13.76012120696068,-8.000000000000009,2.205492745912677,-2.965613952873368,266.99999999999983
