a,b,c,d,e,f,g,h,i,eig1,eig2,eig3,sum_squared
1,7,-1,1,-7,4,7,2,6,7.613248249161803,-1.0627512553546266,-6.550496993807178,101.99999999999997
-7,7,4,4,-10,-10,0,0,-5,-3.0,-14.0,-5.0,230.0
-10,3,-5,6,-2,6,3,8,-3,3.593038913311373,-13.12009915057304,-5.472939762738307,214.9999999999992
10,1,8,-5,-9,-9,9,2,3,14.94480974600949,-3.9299666299286216,-7.014843116080868,287.9999999999999
4,2,-4,2,10,-5,-5,3,-8,-8.676200067313495,4.596920708617681,10.079279358695803,198.00000000000006
0,2,-8,1,10,9,-6,2,0,-7.985891673529624,6.703908426336678,11.281983247192949,236.00000000000006
2,10,9,-1,1,-2,10,-10,-7,-14.083293516387336,6.594779022759881,3.4885144936274486,254.0000000000001
-6,-10,9,-4,5,6,4,9,-1,-14.565729118723555,2.352803421325851,10.212925697397699,322.00000000000017
-3,-2,8,-1,9,-8,0,0,-3,-3.164414002968975,9.164414002968977,-3.0,103.0
-1,-2,-1,-1,7,-6,-6,-4,9,-2.745966692414833,5.000000000000002,12.74596669241483,194.99999999999994
9,-3,6,-5,2,2,2,5,-9,10.493403905049274,2.60236804048696,-11.09577194553623,240.00000000000014
-10,3,3,8,-5,1,7,-2,9,-13.760073569802657,-2.1428779766258397,9.902951546428495,292.0000000000002
-10,2,-6,8,-10,-9,3,-2,-3,-13.462004163309881,-7.4418018408829685,-2.096193995807136,240.99999999999963
0,-7,-8,-6,3,-1,-5,-1,0,-8.895675838769675,9.49138131131509,2.404294527454583,174.99999999999997
-6,-8,-7,5,2,-8,-7,-10,-3,7.769115192240941,-2.0190442307075225,-12.750070961533416,226.99999999999994
-4,10,1,10,-1,-3,-2,3,-5,7.490810652531454,-11.082446952613838,-6.408363699917619,220.00000000000028
6,5,2,7,10,-7,1,0,-9,14.151985262057284,2.1312775810855,-9.283262843142792,290.99999999999983
9,10,5,2,-7,-9,7,-10,-5,-17.912712210513327,9.999999999999995,4.912712210513331,444.9999999999999
2,0,1,-7,-8,-6,-5,-7,-10,-15.169136410203418,1.987913105050136,-2.818776694846725,242.00000000000014
-7,-7,-10,0,-6,-9,-6,-6,9,13.710713548879308,-13.814270303396821,-3.896443245482475,393.99999999999994
-10,-6,-8,-10,6,9,1,2,-5,10.349194299262379,-11.50469514438606,-7.844499154876313,301.0000000000003
-8,0,0,10,-1,0,5,9,-1,-1.0,-1.0,-8.0,66.0
4,7,4,8,9,-6,0,-2,-6,14.581454872825043,-0.0730705938956564,-7.508384278929399,268.9999999999996
7,4,-1,9,5,-4,6,-6,7,-1.8181661666468045,8.064274933452506,12.7538912331943,231.0
3,7,7,4,0,-6,5,-3,2,-8.780908864153284,8.102666244918202,5.678242619235075,175.00000000000017
-7,-9,-1,-5,0,9,-1,6,-3,8.364251233840895,-12.297927247911876,-6.0663239859290305,258.00000000000017
-5,5,-1,8,-7,-9,9,-9,1,-16.408997722184345,-0.044697891966057876,5.453695614150391,299.00000000000045
-7,5,-9,5,4,3,0,4,-5,5.763358947947326,-11.12836458545147,-2.634994362495851,163.99999999999991
10,-6,-1,-8,4,1,-6,3,1,15.18884415312249,-0.4693768972211604,0.2805327440986632,230.99999999999974
7,-7,-1,-10,7,4,6,10,-10,-12.378980536256709,15.890962178725687,0.4880183575310349,405.99999999999994
3,1,0,9,8,-7,6,7,-7,6.123105625617661,-1.339206523454095e-15,-2.1231056256176593,42.0
-10,-5,-4,-10,-5,-8,5,-9,-9,2.8718917951741663,-8.924684810538528,-17.947206984635628,409.99999999999966
1,8,7,8,1,9,2,9,-7,13.389796467197055,-5.983898115678041,-12.40589835151901,369.0
2,10,-8,8,-9,7,3,2,-3,5.726222382827245,-1.6360194944277826,-14.09020288839946,233.99999999999997
-1,-8,-2,-4,-5,4,2,3,-6,-10.959658901626968,2.7466874183035563,-3.78702851667659,142.0
-9,-4,-10,5,-4,4,-5,9,8,-11.988741979737357,-4.406540619357564,11.395282599094914,293.0000000000003
6,7,-9,7,3,-7,-4,-4,-10,14.297380486101975,-2.6697352137630026,-12.627645272338961,371.0000000000002
-1,-10,-4,-5,-4,4,-5,7,-9,7.560623598602193,-9.295938898046348,-12.26468470055584,294.0
9,-7,-4,-4,-7,-4,-3,-2,4,-9.6656564438899,11.429263234543878,4.236393209346018,241.9999999999998
-4,-1,9,4,8,-5,9,2,9,-7.949272760172628,12.96190878116364,7.987363979008994,295.0
3,-5,9,1,1,-3,9,-9,-6,-12.716137427635617,9.412821988525023,1.3033154391106063,251.99999999999963
-3,-1,-4,-8,2,9,0,9,-6,9.408104807765277,-6.812180959603543,-9.595923848161727,227.0000000000001
6,-10,10,2,-4,-2,3,-10,-3,-9.118971551909185,5.622417045255266,2.496554506653918,120.99999999999996
5,-10,4,-5,-1,-6,-3,-10,2,-9.160716655782148,3.895415615037846,11.265301040744312,226.0
5,6,-4,4,3,6,-4,3,-3,-8.033982783889027,8.697904849972716,4.336077933916327,159.00000000000026
-2,5,6,-1,6,9,-1,3,4,9.281312016174004,-1.3605056510778069,0.07919363490379568,87.99999999999987
6,7,-10,-2,-1,5,0,10,-7,6.295131630206248,2.3318906967176303,-10.62702232692388,158.00000000000003
8,-3,-8,-7,-3,1,-6,-8,-6,10.447349754498875,-11.030838663409588,-0.41651109108927886,230.9999999999999
6,-6,0,-5,3,-8,6,-7,-3,13.153210092492168,0.12534423413958284,-7.278554326631759,225.99999999999977
-10,0,-7,2,9,-5,-6,-7,2,-12.834930152899183,13.1849175813514,0.6500125715477801,339.00000000000006
7,5,2,5,4,-3,4,10,10,3.1458980337503215,9.854101966249699,7.999999999999987,171.0000000000001
-4,9,8,3,-5,2,1,-4,9,-10.06079664305339,1.5540096521825528,8.506786990870832,176.0000000000001
-8,6,-4,1,-4,-8,-5,-8,-7,4.831760866327839,-10.999999999999993,-12.831760866327853,308.9999999999999
5,4,-10,-9,-10,7,-7,-5,0,6.903320742866295,-7.4516004314583135,-4.451720311407993,123.00000000000026
1,-3,3,-1,-7,4,5,3,4,6.721368558227191,0.2649005455468469,-8.986269103774037,125.99999999999991
-9,-3,10,9,0,-9,1,-6,10,-9.595870832224406,-2.0090141397788557,12.604884972003259,255.00000000000009
9,-4,10,-4,-5,-3,-5,-7,-6,7.720153254455269,-7.000000000000009,-2.720153254455276,116.00000000000003
7,-9,3,3,-6,0,9,-8,5,9.893199045930896,-0.43893357323164345,-3.4542654726992468,110.00000000000003
1,3,-2,3,2,8,5,8,6,12.381579029547515,0.30657905018006615,-3.6881580797275837,166.99999999999997
2,-1,9,-9,-5,-4,2,-3,10,-4.397440207855203,-2.134277341894822,13.531717549750024,207.00000000000003
2,0,-1,-7,-1,6,-3,9,-6,5.618529720218926,0.48105193059509543,-11.099581650814024,155.0
9,4,-1,8,7,1,-9,-4,0,13.981876299830487,2.807772986099313,-0.7896492859297999,203.99999999999997
-3,9,-6,9,-3,3,6,9,-9,4.177033036888866,-5.023809684496849,-14.153223352392011,242.99999999999994
4,-1,-9,7,0,-6,-5,2,6,9.476055966576354,-2.3901125071328173,2.914056540556461,103.99999999999991
-7,-8,5,-4,-4,-9,5,-6,10,15.401412587048869,-10.965966037037724,-5.435446550011131,387.0000000000001
-9,1,10,5,5,-8,7,-4,-1,-15.593386622447829,1.9999999999999978,8.593386622447827,321.0000000000002
5,0,-8,-3,-4,3,-9,-1,-8,9.058396527965272,-12.029785896910028,-4.028610631055238,242.99999999999997
0,8,-3,9,-6,-2,2,0,-9,5.6047316376483955,-11.931706228344076,-8.67302540930432,249.00000000000003
0,10,8,3,-4,1,8,-3,10,14.728416147400475,-8.999999999999996,0.27158385259951934,297.9999999999998
-6,-5,0,-8,0,1,-10,-7,9,-9.703773790958168,4.3339870035126875,8.36978678744547,183.00000000000028
-10,-5,-9,2,5,0,3,-5,5,-5.804571460186668,-0.665656621275283,6.4702280814619515,76.00000000000003
2,6,-2,2,5,-6,-4,-10,-3,11.875535523006887,-0.33501699613473285,-7.54051852687216,197.9999999999999
5,-1,2,-3,6,-4,-6,-3,-10,-9.974599220255747,3.578575380091716,7.396023840164037,166.99999999999991
-5,-3,-8,10,8,-2,-10,-3,-5,-12.894147114027973,5.89414711402797,4.999999999999992,226.00000000000009
-9,3,-10,-4,0,5,-9,7,8,14.45690879431207,-12.34038313549869,-3.1165256588133756,371.00000000000034
-5,5,8,0,1,-7,2,-9,8,13.572601781968869,-7.783560341717618,-1.7890414402512487,248.00000000000009
0,-10,-2,-1,-8,-3,5,-7,0,3.334461016317084,-1.7527467321380197,-9.581714284179066,106.00000000000001
1,2,1,1,-4,-4,-5,2,10,9.154459172848156,1.0293114277649957,-3.1837706006131516,95.0
-2,5,-9,0,-8,-2,1,-9,8,8.167333143725237,-1.1082837166107828,-9.059049427114452,150.00000000000006
-5,7,2,3,-3,-2,2,6,-5,-0.25834261322605734,-7.741657386773942,-5.000000000000002,85.00000000000001
-9,-4,10,1,8,10,2,8,-7,12.18673688787803,-5.98658923539708,-14.200147652480961,385.99999999999983
2,6,-3,-10,1,9,-4,10,1,7.9330851389596715,1.1424428617231441,-5.075528000682803,90.00000000000014
10,-8,-1,0,-8,-6,9,-5,10,14.011671996169719,6.3307039139467784,-8.342375910116502,305.9999999999999
9,-6,2,9,-9,1,6,-1,-2,6.54215013066742,-4.86945088385311,-3.672699246814315,80.00000000000003
1,1,-5,3,-4,10,-10,3,4,-9.478302079278361,0.03029404113928533,10.448008038139081,198.9999999999999
5,0,-2,0,-6,-1,-5,5,1,6.653311931459033,-1.6533119314590359,-5.000000000000001,71.99999999999994
-3,2,2,5,0,-3,2,-10,9,-6.819541329626306,1.4437090410251374,11.375832288601169,177.99999999999994
-1,-2,-9,5,5,6,-9,-6,-3,-7.422070259788627,6.898714363764406,1.5233558960242155,104.99999999999989
-5,-7,10,-1,4,1,9,1,-4,-14.433981132056601,4.999999999999999,4.433981132056602,252.99999999999991
-2,7,0,1,-3,-10,-3,-6,-10,4.470775010067788,-5.407765117220157,-14.06300989284763,247.00000000000006
-10,-6,-9,-7,1,-6,4,-1,6,-11.013549726965193,5.955265663870492,2.05828406309472,160.99999999999963
-3,-4,-1,-9,4,3,-9,-4,1,-6.25746752369138,7.190695162446517,1.0667723612448663,92.00000000000001
-6,-5,5,1,-2,9,1,-1,6,-6.167482393440214,4.45842077266166,-0.29093837922145194,58.00000000000004
4,0,-8,-1,6,-3,-6,10,-3,-4.82946400015287,7.276379569341544,4.553084430811334,97.00000000000017
3,-4,2,7,-1,-9,2,-9,4,-6.518762790935837,3.1653532146290146,9.353409576306824,140.0
0,4,3,7,-2,4,10,-8,9,-5.9728485812671135,9.417096540221802,3.5557520410453085,136.9999999999999
8,2,-5,-3,-1,6,-2,3,9,12.53293991103262,5.401987782838508,-1.9349276938711155,190.00000000000023
1,5,5,10,-10,-8,9,4,9,-13.06469265944725,1.4347631488781578,11.629929510569102,307.99999999999966
0,0,7,-1,2,9,5,6,7,-6.151602591020863,1.3159189074766775,13.835683683544188,231.00000000000009
-8,-10,-9,-5,7,6,3,6,10,-9.53419451487224,3.4215454530715252,15.112649061800706,331.0000000000001
-5,-4,-6,-3,-5,-10,1,-6,-6,2.1426269947793664,-4.130074157639263,-14.0125528371401,218.0
4,6,-6,8,-1,-8,0,-3,2,-6.69838182030643,10.933756397122094,0.7646254231843408,164.9999999999998
-5,-8,8,-4,-9,8,2,0,-2,-14.300735254367709,-0.6992647456322674,-1.0000000000000084,205.99999999999966
5,-9,10,-7,-9,-2,2,9,-9,7.668630601688378,-15.056388956576575,-5.612241645111792,316.9999999999996
9,4,6,3,-6,5,-3,6,0,-9.2643178788957,7.540290275913505,4.724027602982199,165.00000000000003
-9,1,7,-6,2,-7,-3,-1,10,-6.423199391218914,-0.735609048201948,10.158808439420856,145.0
-7,9,-2,3,-6,-2,-9,1,1,4.46015888020893,-11.114396307443505,-5.345762572765427,172.00000000000003
10,-1,-10,-1,-3,2,3,-1,-10,8.395937096356022,-8.103644037721542,-3.292293058634475,146.99999999999983
-5,1,9,4,2,4,5,1,9,-7.812911544342416,12.363568128278922,1.4493434160634855,215.99999999999994
-7,-8,-1,-2,4,-3,2,-4,2,-7.894348696089317,7.6252861639801,-0.7309374678907856,121.00000000000004
-5,-1,8,0,5,9,10,3,-2,-13.47533358384624,2.5303513744913775,8.944982209354867,267.99999999999983
8,10,0,10,0,0,8,-3,5,5.0,-6.7703296142690075,14.77032961426901,289.0
-7,-7,7,2,-10,9,-1,10,-10,-17.457365990995648,-9.05555793735859,-0.4870760716457434,386.99999999999943
2,-2,-8,-3,3,5,-5,-2,10,12.850102987662163,-1.8884806413429862,4.038377653680813,184.99999999999983
-7,8,4,0,10,-1,-3,-8,8,-5.999999999999996,5.0,12.0,204.99999999999994
-7,2,-2,10,9,2,-2,9,8,-9.071292163081697,6.903672857208784,12.167619305872918,278.00000000000006
5,7,8,6,1,0,6,-5,4,-7.130401083548458,12.06034429748099,5.070056786067475,222.0000000000001
-9,3,-8,1,-5,-6,-4,-5,10,13.362115371162028,-10.515771250008001,-6.846344121154052,336.00000000000006
-5,6,8,3,-10,-5,-4,-10,6,5.329814220066782,-0.02623452373416768,-14.303579696332607,233.00000000000003
8,-9,-1,-6,-10,2,1,-1,-8,10.503228578700998,-12.430030956144071,-8.073197622556918,329.99999999999994
-10,6,2,-6,8,-1,-2,-5,10,-7.030786006464262,3.5401078470926923,11.490678159371578,193.99999999999994
6,10,-4,5,8,-6,7,-4,-6,-7.456798825700546,2.5835069793808287,12.87329184631972,228.00000000000028
7,-1,5,-10,-2,2,5,5,-9,-12.633249580710805,8.000000000000002,0.6332495807107973,224.00000000000014
-2,2,-3,0,6,9,0,0,5,-2.0,6.0,5.0,65.0
8,-5,6,-10,9,-6,-10,2,-10,-5.929980829090692,0.052380756758165475,12.87760007233251,201.0
1,-2,2,-1,5,-5,10,-3,-4,-6.753045094893555,0.37099619441187615,8.382048900481678,116.00000000000011
-6,5,-5,10,-1,-4,9,5,-10,-8.236067977499776,-3.7639320225001964,-5.00000000000002,106.99999999999989
-4,1,4,-9,7,-7,2,-2,-7,7.5542539006443175,-2.932583366166393,-8.621670534477909,140.00000000000028
-10,0,4,8,4,-2,2,7,6,-9.478138929589827,3.119297313057167,6.358841616532678,139.99999999999977
-6,5,-4,10,-6,0,5,2,-9,-0.7487011923574194,-12.046833261023616,-8.204465546618959,212.99999999999983
1,1,-1,2,1,8,6,5,6,10.229324495353223,0.08449923352093956,-2.313823728874153,110.0000000000002
-2,-2,3,10,7,-2,-6,-3,-7,1.9999999999999825,1.6055512754640036,-5.60555127546399,37.99999999999998
6,-7,1,-8,5,-7,-5,-10,-6,-11.576513894863002,2.4747416774442215,14.101772217418786,338.99999999999994
-5,10,-6,10,7,-4,-7,-10,-9,15.830142759734814,-13.389770216586578,-9.440372543148213,519.0000000000002
8,10,-1,6,-5,-2,6,7,3,-8.232124598286493,9.232124598286502,4.999999999999997,178.00000000000023
-5,0,8,5,-9,-4,10,-5,4,9.762890741527436,-5.919120350133608,-13.843770391393827,322.00000000000034
-3,-2,3,-3,-10,0,5,-10,8,9.594460728942117,-4.429550000791143,-10.164910728150977,215.0000000000001
5,3,0,9,8,8,2,1,-1,12.60327780786685,0.396722192133149,-1.0000000000000004,159.99999999999994
-9,-3,7,2,-8,2,-4,-10,7,1.2410260555255777,-8.882377597223337,-2.358648458302236,85.99999999999991
-9,-5,8,-5,-10,3,-9,10,10,4.999999999999994,0.8740078740118166,-14.87400787401181,246.9999999999999
7,-9,5,-7,-7,10,6,9,-1,-17.755462054425553,10.542310998616703,6.213151055808869,464.99999999999926
7,8,0,3,-7,5,-8,0,-6,6.9489220984498274,-11.46821664565806,-1.4807054527917693,182.00000000000026
10,-9,1,2,-9,-6,8,-6,-8,10.72249627856945,-12.395695506562275,-5.3268007720071875,297.0000000000003
8,8,0,1,8,9,-1,6,1,-4.192655829429235,8.266380861278375,12.926274968150866,253.0
2,0,1,3,9,-8,4,0,-8,9.0,2.3851648071345046,-8.385164807134505,157.0
7,-3,-3,2,-5,-1,4,-6,-10,5.937253933193775,-9.93725393319377,-4.0,150.0
-4,8,3,0,8,3,8,-5,-10,-11.16820865710567,-2.889282421424684,8.057491078530356,198.0
7,8,2,5,0,-1,8,-6,1,11.259810079902945,-6.207212987096693,2.9474029071937475,173.99999999999997
4,10,-4,10,4,-10,-3,-6,10,20.316256451964485,-6.66118200558399,4.344925553619514,476.00000000000034
-5,-7,4,-7,-8,5,5,-3,10,-13.876120562733234,0.6784237993998671,10.197696763333365,297.0
6,7,7,7,-3,-3,2,1,4,-6.8688295977153215,11.273018419397204,2.5958111783181157,180.99999999999991
-1,-2,-8,-1,6,4,-1,9,10,15.079857287639108,-0.932877576078083,0.8530202884389783,229.00000000000017
6,-7,-9,-9,-6,-9,2,-6,-10,8.53507952920538,-1.3499065685915639,-17.185172960613823,369.99999999999983
10,4,8,3,1,-9,9,-10,-8,-17.033388790746212,13.348010432818615,6.685378357927588,512.9999999999999
-4,9,-10,10,-4,1,-7,-4,4,12.178969290275113,-14.445315958927402,-1.7336533313477185,360.0
-4,-9,4,-7,-2,-5,6,-4,5,11.718959636791734,-10.87500957192853,-1.843950064863219,259.00000000000006
2,-2,-3,2,3,-10,-6,-5,-2,7.365955792258306,4.189302318853514,-8.55525811111183,144.99999999999986
5,-9,4,-5,0,6,-7,8,-6,10.411872540769775,-2.7497992005438046,-8.662073340225957,191.00000000000026
-7,-5,-9,-6,4,-3,-9,10,-6,-14.294348350910926,7.372454219665185,-2.0781058687542506,262.9999999999998
7,-7,9,4,-10,-3,6,-6,-4,9.405751443685586,-12.073114704361219,-4.332636739324373,252.9999999999999
-10,7,8,-2,3,1,-1,-2,1,-7.501900234424932,-0.7645763120609362,2.2664765464858627,62.00000000000003
-9,10,4,0,2,9,4,-1,6,8.629985335969154,-7.4753539512943155,-2.15463138467484,135.0
-1,-6,-6,-2,0,4,-6,6,8,13.63941029804985,-3.999999999999999,-2.6394102980498513,208.99999999999991
3,10,-9,3,9,-7,-8,4,5,15.650905794458467,-2.2528339985955594,3.6019282041370873,262.9999999999999
9,5,6,9,-7,4,0,5,9,-9.703465445549128,14.3844748183908,6.318990627158353,341.0000000000001
7,1,6,6,-7,8,7,9,10,18.155600290898512,2.0507098702345927,-10.206310161133093,438.00000000000034
-10,-5,-6,-6,1,4,-5,1,3,-13.395142998124104,7.648905076378385,-0.2537620782542887,238.00000000000017
9,3,4,1,-9,8,6,4,-1,11.936233580708043,-1.231072858923861,-11.705160721784173,281.0000000000003
-8,2,-7,-4,8,0,-1,8,8,-6.927802106088999,3.5532796114069023,11.374522494682092,190.00000000000006
-5,-8,-6,-7,-5,-9,-8,-3,4,-16.502907735983126,4.752204029563382,5.750703706419743,327.9999999999999
2,-7,0,-9,8,10,7,10,-5,-12.940556211897475,2.2393707997011325,15.701185412196354,419.0
-3,-7,-4,-7,7,-4,-10,-6,-1,-12.218908714961572,4.455831157233977,10.763077557727593,285.0000000000003
2,6,-8,3,-9,2,-2,-1,-3,5.172926309478665,-10.426532432087017,-4.74639387739164,157.9999999999998
10,5,6,7,-9,10,1,-1,-2,12.047793913733733,-9.41597223290716,-3.6318216808265724,247.00000000000017
10,10,-5,3,2,-4,2,-5,-9,12.576842268802794,-10.30952087199405,0.7326786031912642,264.99999999999983
-6,1,4,-5,-10,0,10,1,-8,-1.0943144497857045,-13.251072546624432,-9.654613003589859,269.9999999999999
-4,0,2,-5,-3,-1,3,1,0,-5.6306338024587745,-1.7705885023680823,0.40122230482685817,34.99999999999998
-4,2,-9,-8,-10,-5,-10,-9,-1,-17.171033915099844,-4.29030391726694,6.461337832366797,354.9999999999996
-7,-5,-1,-4,-8,4,10,5,10,9.926859262350275,-1.8486321519028672,-13.078227110447411,273.0000000000001
9,3,-9,-7,-2,5,-10,-9,1,10.192192968853744,-4.818753296389431,2.626560327535683,134.00000000000006
5,10,4,8,9,-5,9,8,4,-4.027544781802881,13.768088864494016,8.259455917308857,274.00000000000006
4,-4,2,-1,7,-1,7,3,8,1.8462425080900111,10.63426672051065,6.51949077139934,159.0
-4,2,-8,-1,7,5,-2,4,3,10.240892305274754,-5.87088219523929,1.6299898899645366,141.99999999999994
-9,-1,0,-10,7,-6,-6,-7,-2,-10.192893717191,-4.4840858197139895,10.676979536904993,237.99999999999977
6,-6,-10,2,10,7,-10,8,10,-2.4456109555447734,6.691451159423841,21.75415979612094,524.0
1,0,6,-4,-7,-2,8,4,-5,4.80359923224554,-9.779106206594115,-6.024493025651421,155.0000000000001
-3,1,6,4,-4,8,6,2,-3,5.026202746131547,-9.493492934203891,-5.532709811927672,146.00000000000023
-6,0,-3,0,9,4,-2,7,-5,-8.754935614372227,-4.056794927310156,10.811730541682376,210.0000000000001
-1,-7,-7,-10,6,-5,-7,-2,-1,-11.91943529917056,11.648406578367977,4.271028720802608,296.0000000000003
-6,-3,7,-3,7,-4,-3,-4,8,-4.636876111278316,2.207733939591387,11.429142171686932,156.9999999999999
-9,-10,1,-7,9,0,-10,5,-5,12.129703349613019,-11.129703349613004,-6.000000000000001,307.0000000000002
8,-4,-9,-8,-9,10,-6,7,5,17.66811633185676,-0.6522718847071128,-13.01584444714966,481.99999999999955
7,-2,5,-1,1,-2,3,-9,-1,9.755125150711907,1.9422398280940805,-4.697364978805992,120.99999999999994
9,-2,7,1,-3,0,-7,-2,-7,4.150098287247671,-0.7702045489248693,-4.379893738322808,36.99999999999996
9,-3,5,1,3,10,2,-2,-4,8.3851648071345,-2.3851648071345033,2.0000000000000018,79.99999999999991
-6,-10,9,-6,2,9,2,7,-9,-18.13752446231467,-2.946359144592097,8.08388360690676,403.00000000000034
-5,-6,3,-9,-10,-6,-3,-1,10,-15.497286786055406,1.2650779463201005,9.232208839735312,326.9999999999999
8,-8,7,-4,2,3,7,1,-3,12.955670501185962,-8.428321297972227,2.4726507967862648,245.00000000000009
7,-5,1,-8,-8,5,6,5,2,-12.533126021433365,9.04120607885634,4.491919942577012,259.00000000000006
2,1,-9,3,-1,8,-6,5,-6,-13.651764788612963,6.692610217445993,1.9591545711669784,234.99999999999972
-9,-5,1,2,2,10,3,8,4,11.49675444851917,-9.455942894871063,-5.040811553648114,247.00000000000014
10,-8,-2,-1,-4,3,6,3,-1,7.789649285929788,4.192227013900692,-6.981876299830496,126.99999999999996
9,0,-1,-8,-7,1,-5,9,8,11.725680213393701,5.579963531230445,-7.305643744624139,222.00000000000009
-7,-10,-10,-8,7,-8,-8,2,-10,-19.523484068537794,-0.6919354141920875,10.21541948272989,485.99999999999966
-4,-1,-2,2,5,-9,-3,-4,-9,7.067719461087952,-3.1447107959363665,-11.92300866515159,202.00000000000003
-4,-10,-5,5,10,3,-3,-1,6,0.45163408310660413,3.639510971964474,7.908854944928925,76.00000000000004
-2,-8,-1,-6,-2,3,0,8,5,-9.560796709804423,1.4186660557335722,9.14213065407086,176.99999999999983
-7,-7,10,-3,10,4,5,-7,-1,-11.74895878216076,8.186926292541544,5.562032489619214,236.00000000000017
9,-3,-6,-3,2,2,-6,3,7,15.226812023536866,1.7731879764631446,1.0000000000000002,236.0000000000003
1,-9,-10,-7,4,-9,-8,6,-9,-13.456456280273857,9.738792064822096,-0.28233578454823943,276.00000000000006
2,-1,-4,2,-6,1,-2,-2,7,8.300735254367726,-9.922618282587337e-16,-5.300735254367719,97.00000000000006
8,2,-5,6,3,-5,5,-2,-7,-6.172985789831532,8.702390190088892,1.4705955997426468,115.99999999999983
-8,3,-4,-8,10,-2,-7,-9,-8,-14.059184410885635,-0.5455639130070747,8.604748323892716,271.9999999999998
