a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,eig1,eig2,eig3,eig4,eig5,sum_squared
1,-5,-6,8,10,-1,2,-6,-8,7,-10,-7,-4,10,3,-2,-3,2,-1,4,6,4,-6,9,6,-12.578615394691806,-9.43494082306376,15.125988758621395,3.9115911987199645,6.975976260414198,539.9999999999995
-1,-6,-2,-6,8,-4,-9,-2,-5,3,-6,-10,3,-9,9,-5,-7,-5,-8,-2,8,-4,5,-8,-1,-20.38855089955796,12.670207509755357,4.749203083400061,-10.408773639182433,-2.622086054415037,714.0000000000002
-5,6,2,4,4,7,3,-2,-10,3,0,2,-9,2,4,-1,3,8,0,3,-3,3,5,9,8,12.090779559075468,3.0242126350987877,-1.3916233471857493,-6.137382369488712,-10.58598647749979,307.00000000000006
-9,2,-3,-6,0,0,-10,-6,-4,6,5,4,5,7,-8,-7,-9,1,0,4,9,5,-3,8,3,-14.476378881653455,-9.897155894956091,-4.003466408133076,10.18398233706572,7.193018847676957,478.99999999999864
9,-1,4,-5,7,-3,8,3,-7,2,2,5,-5,-4,-9,-7,-1,-5,6,9,3,2,-9,1,-2,-14.814313651824254,-1.1275467824046086,15.750000037466764,10.934422451721135,5.257437945040963,616.0000000000003
7,-6,4,-2,9,-5,1,9,4,0,5,-5,10,-1,8,-1,-1,6,2,6,7,6,7,0,-6,15.364254206000176,-10.15434136216279,8.712404400354153,-1.8212710452425556,1.8989538010510068,421.99999999999955
6,-9,9,9,1,6,-9,-7,7,-10,-3,-5,-4,-6,7,1,5,-4,-10,-5,2,-9,8,3,8,16.201913996440442,1.3848792373044898,-0.5266159215397711,-14.199778198122983,-11.860399114082176,606.999999999999
-5,0,-8,10,-6,-2,2,10,-7,6,10,0,8,-10,-9,10,-6,-7,0,4,-4,-1,-9,6,-7,18.308831141064786,4.314614019310999,-14.859342518676673,-1.0283584279108886,-8.735744213788218,652.0000000000008
-4,-3,4,-4,3,-10,10,7,3,4,1,-9,-9,7,7,0,10,10,8,-10,-4,-1,4,-5,10,-11.479749775695907,-7.0210958850185445,17.79473904901149,9.574379450032248,6.131727161670712,626.9999999999991
10,3,3,-8,4,-1,9,-5,3,-7,5,-6,7,-6,-6,-8,7,-1,6,-2,7,4,-9,-6,-7,20.030991556681126,-11.237747803721344,11.15371855054112,7.440802573795004,-2.3877648772958526,713.0000000000016
-3,-3,-5,4,-2,-6,4,-6,-6,2,-7,-5,1,-3,-8,7,-7,-9,10,5,2,-2,1,3,-5,18.146805315464825,7.028031006673566,-2.422593495199484,-8.303146429976497,-7.449096396962402,509.0
2,1,-1,10,10,-5,-8,-2,-2,-9,0,-6,-3,-9,3,5,-1,-1,-7,-1,0,-7,-1,-2,6,11.168758858842804,4.478313974491241,-2.7706273265696573,-9.455639311987925,-13.420806194776477,421.9999999999998
-8,-3,-4,-2,4,3,-5,-5,-2,-4,4,3,5,9,-5,6,3,6,6,-8,-3,-9,-2,-6,6,13.660676642868724,7.051076506503697,-7.834677614618188,-6.001359799559256,-2.87571573519496,342.0000000000006
4,-10,-8,-5,4,-6,-10,0,-8,9,2,4,2,-3,-3,3,-5,2,8,-8,8,10,-5,-9,-7,-21.567500508259553,-5.858922771615808,14.932403512442061,2.5708819633193385,6.923137804114,776.9999999999994
-3,10,1,7,-7,10,2,8,-4,-4,3,1,7,9,-6,5,-9,8,-2,3,-9,-3,3,-1,8,-18.031876739890855,17.751959672722936,-1.0405582693261757,3.8389741296473106,9.481501206846811,746.0000000000002
-4,-4,7,3,3,1,10,-4,-6,-10,5,-8,6,1,-2,1,4,7,1,-8,4,-10,-7,-8,2,-11.972660675698537,-3.744129019825395,-0.02500810504487664,16.96889808937014,13.77289971119865,635.0000000000002
1,-5,10,1,-6,0,-8,-2,3,7,10,1,5,7,4,7,6,3,-10,6,0,-7,-5,6,9,14.823813654572303,-14.444052009132719,4.628509494679774,-6.363648954511002,-1.6446221856083796,493.0000000000002
8,-2,5,1,8,-4,-1,-3,9,9,5,0,-10,4,-2,-8,2,-1,-8,1,1,-1,-8,0,10,-13.887521424877857,-7.585826935573247,1.8651707269070357,7.0701484509818195,11.538029182562253,436.99999999999983
-6,-2,3,0,2,0,6,-5,-3,-6,-1,-2,0,-1,2,-5,-9,-3,-2,-2,4,6,-4,-1,-7,-6.5825252318126815,-5.728732938263502,-3.8154213877623726,0.8338930063705895,6.292786551467961,131.00000000000014
-8,-2,-7,-9,-2,-8,2,-10,4,-10,2,-2,10,-6,0,-3,-1,-8,8,4,2,-7,-9,4,2,17.763653387152136,7.26989725073093,6.825087927839829,-11.332848081485018,-6.525790484237875,585.9999999999999
5,0,-4,4,-4,9,-2,8,4,8,4,1,8,-4,6,6,-10,-3,10,1,-5,10,6,-1,4,-7.335079565288694,15.70112701167323,11.32928621844064,0.1775857409727029,5.127080594202153,455.0000000000007
7,3,-3,-3,2,4,0,-1,-1,4,3,-1,8,-7,5,5,7,-9,-2,-3,8,5,8,-5,-7,14.683824477729349,7.743997647584262,-11.694390921069258,0.32162353608206024,-5.055054740326422,437.99999999999983
7,-7,2,9,6,-9,-9,-2,-1,-9,8,3,8,5,5,-2,0,3,7,-5,8,-3,8,-10,-9,16.1906341726264,11.253624647885973,3.4415793739834695,-9.446002718654237,-17.439835475841612,793.9999999999998
-2,-6,0,9,3,-2,-6,-9,-9,-1,-4,0,9,8,0,1,0,6,10,-7,-7,-2,5,-3,-3,16.113080379405964,-8.846994569089828,4.382867867165374,0.204360952959675,-3.853314630441174,371.99999999999966
0,4,10,2,-7,10,-10,-10,-9,1,0,-3,-6,6,2,9,-3,-8,-10,9,-9,2,3,7,1,-21.63586249803516,8.128471952194348,2.2834737796579248,-5.35296661001281,-8.423116623804304,639.0
5,-2,4,4,4,-3,3,10,8,2,-3,9,-7,-1,3,-7,8,7,6,5,4,5,-7,-1,5,14.046468526733626,9.543373941803445,-8.766020293756114,-2.0406551157729367,-0.7831670590080038,370.0000000000009
-7,10,3,3,6,-7,6,-8,4,8,7,-2,8,-4,-2,9,5,-8,-6,4,-2,3,-7,0,3,-12.476821091747434,11.447678505515446,-3.0616076784044672,6.1873404425022605,1.9034098221341758,338.0000000000001
1,9,5,-5,6,4,8,3,-1,-1,1,10,-6,-5,-1,-5,-2,7,7,7,2,-5,-1,9,-10,14.798732824196156,-14.809997992306137,7.356293974290457,-0.6252466803626597,-6.719782125817805,537.9999999999997
-5,-7,-6,1,-6,-10,8,-1,7,-8,1,6,10,-2,-8,0,4,-9,-3,-8,-1,-6,-2,-2,2,15.168245185518108,12.578560471190944,3.037180484401282,-11.399556456236668,-7.384429684873684,581.9999999999993
5,10,7,7,-2,4,0,9,-8,7,-1,2,10,0,-5,0,1,5,7,-10,-7,6,8,-4,1,-7.234422956123815,14.52022145551667,9.494777288118932,3.5189057378176067,2.700518474670616,373.0
-7,8,7,3,1,4,-3,-1,2,-4,5,3,-3,-1,-1,10,-4,-7,-4,-6,-8,0,7,3,2,-11.46456334985776,4.922809427951139,-6.435080174146966,0.9724631094916789,-2.9956290134381134,207.00000000000017
-5,-7,8,0,3,-7,-10,9,5,-2,4,-4,7,10,-4,0,10,-6,-4,-9,-2,-3,2,-10,9,-12.211154609584547,-10.634173827954049,-1.3067647006671437,7.627411795932141,13.524681342273617,504.9999999999993
-7,-3,-3,-9,5,-2,-7,0,4,-10,-9,-10,-7,-6,-9,-6,9,5,2,-10,1,-4,-7,-1,1,10.934048650900248,-16.375772075102912,-12.910865796780968,3.301038907403234,-2.9484496864196132,574.0000000000003
-8,5,3,-9,2,10,-10,-8,-7,-9,-5,5,7,3,6,-10,-8,-2,-3,2,-7,-7,9,-3,-9,12.042582802109354,4.923013098643842,-18.721998558077477,-13.906741398950965,-7.336855943724732,766.9999999999994
0,-8,7,1,4,-5,-1,10,-5,-4,-2,10,5,7,-7,-2,4,7,-2,3,-1,-1,-5,-5,-9,15.306681053526171,1.8469892617866372,-5.109949956289516,-7.087633949233803,-11.95608640978949,456.9999999999999
1,1,7,-2,5,9,5,9,1,1,-1,0,-3,-5,-2,-1,0,-10,-8,-3,9,1,-6,-1,7,12.2432187467653,-13.702773430685703,-3.335997029656876,5.146912400675058,1.6486393129022292,378.0000000000002
-2,2,0,-1,9,3,10,8,-7,10,-5,0,7,-10,4,-2,-7,-3,4,1,5,8,-4,6,-6,19.34979189903349,-11.987150799763688,8.675037135003457,-3.8665779597940726,0.828899725520805,609.0
-7,3,7,10,10,4,-5,10,-3,8,8,10,-10,-4,2,7,-5,-6,-10,7,7,7,4,4,-7,13.064269434767622,1.8056992213521832,-12.248497678350338,-23.141528905792132,-18.479942071977344,1201.0
-5,1,-8,0,4,10,-7,7,0,-7,-7,0,9,4,-1,9,10,9,9,-4,-4,-9,-5,-5,2,-13.670551637245831,17.902107848760046,7.562575587110423,-4.746652267658896,0.9525204690342403,587.9999999999998
0,3,-7,-1,-1,-2,10,-8,2,0,-9,-9,-3,4,1,4,10,-2,-4,0,0,6,7,3,3,-12.551492681616292,14.798761828096964,6.073019822020372,0.5549706155703625,-2.8752595840714026,422.00000000000045
-9,-4,-3,1,-9,-9,9,-1,-3,5,-7,-2,0,4,-9,1,0,8,-4,4,-5,8,-6,10,-10,-23.51093040388751,14.382599157432251,-6.230528099839384,-2.5325995340510565,3.8914588803457524,819.9999999999986
-10,10,-2,0,-7,10,1,-2,-4,4,2,-8,1,-4,-1,-1,-3,-9,-8,10,-7,2,3,5,4,-20.906975298936494,-10.880846211270153,10.192351701170209,3.2836318783119127,6.31183793072455,709.9999999999994
-1,8,-3,6,3,3,-7,-8,6,-6,2,-10,3,2,-2,6,8,-5,1,4,2,2,1,9,-3,-13.959584197876435,-8.63190468246376,-3.5574401737198778,10.920590083386413,8.228338970673613,469.00000000000114
9,9,-7,-9,-1,9,10,-3,2,10,-4,5,-5,3,10,-5,2,1,2,-8,1,-7,7,8,9,-7.01607931651964,16.577507209519784,-0.42790558685411223,6.727995023756497,9.13848267009747,453.0
6,-7,6,-8,-1,-4,3,2,3,7,2,6,-8,3,-3,-9,-10,3,9,1,2,9,-8,0,-10,-19.143543470896343,14.552197098533926,-4.378835646445696,0.7199868515176244,8.250195167290437,666.0000000000016
10,5,-8,3,-3,7,10,0,5,9,-6,2,-9,1,2,-6,-3,4,-2,-1,3,6,2,-5,2,16.19107052005443,-11.723123709723437,8.661868676450386,-4.814679731739111,2.684864244957738,504.9999999999997
2,-5,6,9,-1,2,-1,0,-1,3,2,-3,1,-10,9,7,-3,-4,7,0,-2,6,4,1,9,-10.962255659090548,14.81969240451533,10.798477237589386,2.6738168365228976,0.670269180462931,464.0
-4,-7,2,3,-7,-4,-5,7,-10,0,10,0,8,-6,6,2,-7,-8,10,-6,5,-4,9,4,-4,15.017900339131653,10.05040125727701,-13.834690627431131,-0.14826321945156362,-6.085347749525936,554.9999999999992
6,1,8,8,-1,0,6,5,-7,-4,9,9,4,-1,-9,-5,-8,-9,-7,8,1,5,4,-4,-4,11.652165470614566,5.845121177280158,-8.986041071355277,-2.7920207289423593,-0.7192248475970846,259.0000000000001
9,1,-8,-8,4,2,6,3,-3,-5,0,7,-10,2,0,-10,8,-1,5,7,1,-7,3,-2,-5,13.37149953454579,11.989732419242724,-8.89205440437841,-7.078029944282239,-4.391147605127857,470.99999999999994
-3,1,-7,2,10,-6,6,-3,1,5,-6,6,10,6,-4,-6,6,10,4,-2,7,5,10,-6,2,-9.290238368607044,15.253562141926448,-2.0167310408232413,5.703166718145167,9.350240549358674,443.00000000000017
0,-6,-1,10,9,8,-7,-4,8,-2,4,-10,-8,2,5,9,7,3,-6,-5,9,7,9,1,-6,10.37599319818651,-18.421595240448276,-12.837532568999904,-7.981507465087979,1.8646420763496228,679.0000000000011
9,2,-7,4,1,5,-9,3,5,-3,-7,-2,-7,7,5,1,-3,6,3,8,10,-8,4,10,-6,12.753046927944343,9.64981854503043,-16.758818797850683,-11.884946571867099,-3.759100103256953,691.9999999999992
-9,0,-3,-4,1,10,-8,4,2,-3,3,-1,3,-8,-5,-7,5,-3,8,9,-9,1,3,10,-6,13.688148541040583,2.753487944858305,-7.2187060451465985,-8.917831782588099,-12.305098658164193,478.0000000000002
10,5,-6,-2,0,3,-2,0,-1,-2,-2,-10,5,5,6,-8,5,8,10,1,-7,5,10,7,-9,20.972322967286466,-8.756812474354902,6.4825291868801935,-4.63166431173174,-0.06637536808001054,579.9999999999998
4,0,-1,2,1,-7,-10,8,5,-7,-2,-4,4,-7,-9,-8,5,-6,-7,3,-3,-10,-3,8,-1,10.74381080126358,3.299107734135167,0.4318296647454367,-8.114675285239933,-16.360072914904237,459.99999999999955
2,8,9,8,5,3,-5,-6,-10,-1,10,-2,7,8,6,4,-6,-3,8,0,9,-9,-6,3,4,-14.740588490825854,16.21968647305787,1.1451525680675754,4.356554220811356,9.019195228889052,582.0
-3,4,-8,-4,6,10,-4,-7,-8,9,-4,-5,0,10,8,-9,0,2,8,2,-4,7,7,10,-4,17.56346452974696,-15.030665203700092,-9.648392042313292,-1.48079775120833,5.596390467474753,661.0000000000007
-3,-1,10,-1,-5,-2,8,9,4,6,6,8,-4,4,8,3,-7,-5,-2,-8,2,-8,-3,-3,-9,-11.95221058783939,7.640096529588483,-4.2832353318161775,-2.013996091939933,0.6093454820070294,224.00000000000017
-3,-6,10,-8,10,-9,-1,-6,4,-4,9,4,-2,7,-1,0,7,-2,8,-10,-4,-2,4,-6,0,14.555247139786754,5.364782408564497,-10.360827878599574,-6.73310478243813,-0.8260968873135381,394.0
8,9,4,-1,-7,6,4,-2,-4,8,-2,-5,-8,-10,9,-3,0,-6,3,5,-2,5,2,6,-7,-18.84705591498321,-4.909572916980569,13.902247631393205,1.5465343413106456,8.307846859259923,643.9999999999987
4,10,-2,5,7,5,10,2,8,-9,0,8,-7,7,-6,6,8,8,-6,6,10,-8,1,9,-8,19.098624163293394,10.026057327674277,-21.51082859641272,-2.7122211022439466,-11.901631792311024,1076.9999999999984
-6,-10,9,9,0,-3,-4,6,3,5,4,-1,1,-5,-3,-3,-10,6,10,6,-6,6,-5,1,-3,-8.310280254035977,-5.950578902157433,-1.9763216763422002,7.489633830869594,6.747547001666019,209.99999999999991
6,6,-5,4,5,2,0,4,10,-5,3,5,-10,1,10,7,2,-8,-10,6,-2,6,10,3,9,13.694233202840776,7.902203077372835,-16.293894330612424,-2.11309835451034,-8.189443595090871,587.0000000000003
1,2,10,10,0,-9,10,-5,-10,10,3,-2,-7,-2,-6,1,-9,1,-1,2,-2,2,6,10,4,15.426446148621647,7.1914173383484234,-0.029410487157999817,-6.4144661132904455,-9.17398688652164,414.99999999999926
-9,3,10,-5,6,2,-7,10,4,4,1,10,-7,5,-9,-7,0,10,-6,8,-6,-3,-6,9,-1,-22.146788218337377,-14.746169983490557,-2.8077423858000485,2.490792159364649,7.2099084282633665,773.9999999999989
1,-1,-8,2,6,7,7,8,-2,-3,-3,8,9,1,0,10,7,-1,-7,0,2,-8,2,-2,-5,14.887382917453456,-12.407659411556207,6.222386157502106,1.8802264712138697,-5.582336134613222,448.99999999999994
-2,9,0,5,-4,3,4,-7,2,-2,5,-6,5,-4,3,8,2,10,3,10,-2,7,0,10,0,-11.621342399258664,-3.6072484725252365,12.66287034019192,5.719296691250794,6.846423840341199,387.9999999999996
-10,5,-1,4,-8,-1,3,0,0,2,6,-6,-1,4,-3,-5,3,4,-1,7,-4,0,6,7,2,-9.57742887493401,-7.10807245176614,-1.5673808909312235,4.406236165614551,6.846646052016815,210.9999999999999
3,9,-7,-8,2,3,-5,3,9,-1,-4,5,10,-5,-3,9,10,-2,1,-3,2,1,2,-9,-3,-10.824641689905178,-6.694259211808992,2.7229824011372132,11.48522177425731,9.310696726319676,387.99999999999994
-6,6,-8,0,7,6,-10,-3,10,4,-3,10,5,0,5,5,1,4,10,8,5,-1,-1,5,-7,13.832309676208464,-15.236663450019337,4.3246053221567395,-8.636848755510218,-2.2834027928356306,521.9999999999999
4,9,-7,6,4,5,-5,10,-4,-3,-5,-3,0,-7,-5,10,6,-10,-1,4,1,2,-9,-9,-3,12.365418378592812,-11.190026441978784,-9.394578188138626,3.2588440399840306,-0.039657788459409184,377.0000000000002
-3,-1,7,3,2,-9,-6,2,-2,-10,0,7,7,6,10,-6,1,8,-2,8,-3,3,5,0,9,-11.91680618758349,10.612177951031159,-2.4159218649781145,6.652733766739105,2.067816334791323,308.9999999999999
-3,0,-6,1,7,0,9,0,-4,-7,-3,-9,-8,7,-1,-3,-10,7,-5,-10,8,-8,3,-6,-10,13.280169913822,6.985893863248213,-21.88941246789796,-6.577629237974496,-8.799022071197767,825.0000000000009
-3,-4,-4,-5,-9,-5,7,-5,1,6,-6,-2,-5,6,6,-7,8,-1,0,0,-7,9,4,6,-2,17.43205495471224,3.6638248677839633,-2.8912378218424837,-11.113285805232461,-10.091356195421268,551.0000000000007
7,-3,-3,4,6,-2,-10,9,-3,0,4,9,-8,-7,2,7,-8,3,-3,7,6,1,0,-3,0,12.498842908203613,-16.26685503300462,-1.4890786153006828,-3.202744442326235,-5.540164817572069,464.0000000000003
9,10,-6,-5,-7,4,-6,7,-5,2,-5,10,8,-1,9,-4,1,-2,-1,7,7,0,-7,1,-10,11.58129907704928,6.222909110327137,2.4305619860340513,-8.995262023218086,-11.239508150192405,385.9999999999998
-2,1,-2,2,6,-3,5,-5,-3,1,-5,6,5,9,-9,3,-5,8,9,-3,1,-4,-3,-3,-6,16.731706323911897,-7.674178390721852,-4.653706951112319,4.838416148455775,1.757762869466477,386.9999999999993
-10,1,5,1,6,7,-2,0,-6,-5,5,2,-4,-4,4,3,3,-3,-6,3,-3,-1,2,3,10,10.2436344340365,-13.263872401186934,-0.07522201027321962,-5.314409109459701,-3.590130913116657,322.00000000000034
0,9,-9,-6,9,-2,-6,9,2,9,-10,1,-10,-9,7,-4,-2,3,-10,-3,3,7,4,-9,1,10.604035075665248,2.743201564884349,-6.829532781465194,-18.177936363878622,-13.339767495205775,674.9999999999999
6,-1,4,7,-5,2,3,6,-2,-2,-7,8,5,-5,-6,4,-8,-1,10,-5,-1,-8,-7,-1,-8,-11.379874854844557,-2.8734322372405208,15.39203250166918,4.356679772099363,10.504594818316564,503.99999999999983
6,7,8,-10,3,4,-8,6,7,0,0,-6,-9,7,0,-2,-3,4,8,-2,-10,8,9,-6,-8,9.653037960217553,2.9852434559357155,-11.087677975601856,-8.174216330751241,-4.376387109800176,310.99999999999994
-5,4,8,-8,0,8,4,-4,3,5,7,2,7,-1,1,-4,1,-7,9,-2,3,3,-7,5,1,-10.356744255433789,13.967452949392529,-1.6578913093185064,9.053102729906687,4.99407988545307,411.99999999999955
-8,0,0,0,0,-8,2,-1,3,2,9,5,-2,-8,-3,6,-6,-10,9,3,-10,-3,1,-6,-5,-7.80893517128575,-1.6723334336995213,9.851223537453325,3.630045067531951,-8.0,238.00000000000028
0,-2,0,-8,-1,2,-5,-5,7,-5,-9,4,3,-5,10,-9,10,1,1,10,1,-5,-1,6,7,-12.997544603954083,-5.288408869386321,13.87365030071171,2.521904526838009,7.890398645790696,457.99999999999966
-2,5,-3,3,3,10,10,-2,-2,5,5,-1,4,9,3,5,2,8,4,8,-8,-2,1,3,3,-6.8253068175689755,-2.4973168814006392,14.548786401727693,4.473196157180093,9.300641140061837,371.00000000000034
-2,3,-3,7,-2,8,-4,-4,-5,-9,7,-9,-1,-2,-5,8,-9,-1,-1,3,6,1,-10,3,10,-16.68975789499117,11.202904314861929,7.609089042809371,3.1044161496236953,-3.226651612303803,482.0000000000009
-8,5,-5,-1,1,3,8,1,0,1,-4,-4,-10,-3,-4,-2,-8,-6,-1,-7,9,5,-7,-9,7,-15.340982413871648,-9.602250316004001,14.767598605497867,-0.4688562749260847,6.644490399303876,589.9999999999997
-6,1,1,8,-1,6,9,3,-8,8,-3,10,-3,-2,2,8,-9,1,4,2,0,-9,9,3,0,14.663978815372761,-10.183057582180359,-6.292396008201002,1.3578038414512017,4.453670933557403,379.99999999999966
3,-5,-4,-9,1,7,8,3,-9,8,-10,8,-9,9,7,-4,-8,8,-3,0,0,-5,3,3,-6,-17.381421225969476,-9.327803645102044,11.102529440399334,8.148767863429619,0.45792756724261124,578.9999999999992
-4,-6,-5,-2,-2,-5,-8,4,1,-2,-8,5,4,2,6,8,8,0,9,2,-10,-8,10,9,3,-15.0048558024554,-6.322387254537938,14.967645057011083,9.37447943107823,0.9851185689040302,578.0
3,-9,0,3,1,-6,-8,6,4,9,-1,10,-7,-10,3,7,-10,-3,-2,-4,-9,7,3,-8,7,18.783877384408015,-13.416701242479963,0.3798683560777114,-6.994089123942005,-5.752955374063765,615.0000000000005
-2,5,7,2,-4,0,-8,-9,1,10,8,-10,0,-1,7,7,-2,-10,-4,-2,-9,2,0,-1,-2,-20.747403166063187,8.541451787739305,2.92958484680339,-1.7182273179457717,-5.005406150533728,539.9999999999998
-5,-10,-9,-6,-1,-1,8,-7,-9,-10,-6,-8,4,8,0,0,-5,3,4,9,0,-10,-2,1,-7,21.463232833803342,-14.648609546748105,-7.972963374922782,5.213130318876909,-0.054790231009325945,766.0000000000015
10,-2,1,-8,-1,6,2,-3,-3,-7,2,-4,9,7,10,-4,6,10,-6,-9,8,-3,8,-5,-9,-18.274712527966905,-6.509861367062231,15.530299381403259,10.46614612059424,4.788128393031682,750.0000000000003
9,-6,10,-8,-10,5,-1,0,-4,2,8,1,-7,-8,-1,-8,7,3,10,1,-5,-6,7,2,-9,17.880670510284652,-10.87407224257604,-7.6411716292787055,0.27369128528107417,2.3608820762890494,502.00000000000136
3,-10,-9,4,7,0,-4,-9,-10,-1,4,-4,7,-8,-4,7,-10,-1,-8,-2,10,-2,-5,-2,-4,-16.06779753648817,-11.601217081307936,0.8032087196560939,12.290532140005883,8.575273758134134,617.9999999999995
-6,-7,-1,-9,2,-3,3,-4,3,-10,3,0,-2,10,5,1,7,10,-3,-5,3,-5,10,-10,5,17.299579618108723,5.468358012649356,-16.830051867067937,-5.615254111752959,-3.322631651937205,654.9999999999997
-5,2,1,-6,9,-8,-5,-9,-10,10,5,-1,3,10,-3,0,-8,-6,5,1,5,7,5,7,8,-13.703119419129049,12.087014370349598,7.915230290271043,-0.9960238699998831,0.6968986285082968,397.99999999999983
9,-9,7,2,-4,-7,4,-1,-4,3,9,6,10,0,-1,-6,-7,0,-8,10,0,1,-8,7,-4,-15.976467435337291,19.21563960042242,-2.1879872416932167,0.959751005660117,8.989064070947938,711.0000000000002
-5,-8,5,7,-7,-10,-5,10,2,-7,-8,10,-9,2,-5,-6,-6,8,4,-7,-9,7,-5,-5,6,-17.350818688391655,-8.259900170322913,12.228812739098657,4.004613500788151,0.37729261882774634,534.9999999999999
10,10,5,-2,4,9,3,0,9,-4,7,1,-5,3,-7,-5,0,2,7,2,1,7,-1,0,1,15.90266456671715,10.749662461172955,0.2761855006885334,-6.834939519984746,-4.093573008593878,432.0000000000004
-6,10,0,9,4,6,4,2,-10,0,3,8,7,7,9,0,-10,4,-9,-4,6,9,8,7,-7,-17.251619861610195,-10.93519108851003,-6.881375220747027,15.25985580933273,8.808330361534532,775.0000000000006
2,2,-4,0,4,-6,0,-3,-9,7,-6,-6,4,-5,-7,-2,-4,3,-10,-4,4,9,-10,2,-9,14.200391458247308,2.8590375572678157,-3.069489298666102,-14.368067551833146,-12.621872165015859,584.9999999999994
-8,8,9,-4,5,-2,-5,3,-7,-3,10,0,10,2,-1,8,-6,10,-4,-8,6,-8,5,-4,0,-16.812489665595262,14.155776674161697,-8.768251231301265,0.58739839751535,3.8375658252194893,575.0000000000001
-10,2,6,6,5,1,3,-3,7,4,9,-4,0,-8,-4,6,10,-10,-10,3,-9,8,-8,10,-8,15.311992745665115,1.3641333355181664,-19.95476527873034,-8.789376039811142,-12.931984762641806,879.000000000001
0,6,8,-4,-6,10,2,10,2,4,10,1,4,2,-8,-2,1,9,0,7,-6,2,7,8,-8,-13.37979652420648,-11.375590770537682,13.151275241010552,5.302782976879363,4.3013290768542625,528.0000000000006
8,-5,2,0,0,-10,-1,-5,6,-3,10,-3,7,0,-5,-9,6,-3,5,-10,1,9,4,-10,0,18.036246545490954,8.76950046639423,2.950168752213015,-8.39800047210098,-2.3579152919972435,486.9999999999998
4,7,8,5,4,0,-2,-7,2,-4,9,0,6,2,10,2,9,10,8,0,5,-1,7,-6,6,19.165136951108515,-8.238044904308525,-2.4236690420412894,1.6551963680659574,11.841380627175353,584.0000000000005
10,10,5,-8,-3,1,9,0,-2,-5,0,-5,7,6,0,8,0,7,-8,7,-3,-6,-6,5,3,-10.247330049369692,13.706167004909668,9.45095691624479,6.503446882777982,1.5867592454372637,427.0
10,9,2,-3,-5,10,-7,-10,-10,-2,5,-7,-5,2,1,-7,-2,7,-3,0,-5,-9,8,-3,-2,18.568823813750967,3.4608742302747255,-1.7820422688280897,-15.602221739486577,-11.645434035711038,738.9999999999993
3,-10,1,-10,-8,-1,4,2,2,-1,-4,9,10,7,3,-8,-6,5,3,-8,3,5,2,-8,8,-8.814080112604724,17.45464094273075,10.460936530059547,5.594815291845604,3.303687347968838,533.9999999999999
10,2,-4,8,1,-3,1,-10,-6,10,-1,-7,-3,-7,3,5,-9,-1,3,-1,3,6,0,0,-5,-16.16583521418653,-4.56829782380413,15.32534015260714,2.1092539923226132,9.299538893060927,608.0000000000011
-2,7,-2,-8,9,5,-3,9,0,-7,-3,3,6,10,2,-7,-1,7,-8,4,8,2,4,4,-5,-19.19512418875327,-11.549823656024916,11.412899780025938,7.603982582959955,-0.271934518207703,690.0000000000009
3,3,10,6,-3,5,0,-9,4,4,4,-2,-1,9,-2,1,2,5,9,7,-3,10,8,-7,8,-8.634095401358236,-1.546209747708461,13.58144689827763,6.3951957399674475,9.203662510821614,387.00000000000017
5,-10,0,-8,-10,6,1,7,-1,6,2,1,3,-8,0,-2,-3,-10,-7,-8,-10,8,-9,5,2,-14.15644698751315,11.204258839176475,8.22342629710274,-1.5375141001886314,0.2662759514225501,396.00000000000006
-9,-3,-2,-1,-3,7,6,6,10,-2,-1,9,-7,-3,8,-8,6,-8,4,-4,8,-2,10,3,-2,-17.204846833602033,-7.865879198469283,11.256640588810024,7.060802328960136,-1.2467168856988295,535.9999999999984
-8,-7,-3,7,-4,-2,-3,0,2,0,1,2,-1,5,-3,7,4,-9,10,-10,-5,2,8,-10,-6,12.021024577025702,4.73201073108502,-1.1432014841104237,-12.541125553525644,-11.06870827047466,448.0000000000001
-3,-5,-5,1,3,-8,6,6,2,7,-5,5,-2,3,7,-3,-10,-3,-1,-7,9,3,7,-7,-6,-16.216027761933443,13.635761413506387,4.3067360481308885,-5.694806838560491,-2.031662861143335,504.00000000000034
0,-9,9,-3,-5,-7,10,10,0,-2,3,4,-5,-5,-4,1,6,4,-7,-10,1,-8,-5,-6,10,17.266791652234343,11.887435778091021,-13.390668161829185,-0.6336758349414494,-7.1298834335546974,670.0000000000003
2,8,7,6,-4,4,10,-10,9,3,9,-4,2,-2,-9,-1,5,3,9,-4,3,-5,-7,-4,-6,-13.374154935329042,-4.2117413903418095,4.868527873702361,13.607753229755362,16.109615222213144,665.0000000000002
-6,2,-8,4,4,-6,9,-2,-4,-7,0,10,0,-6,0,-6,-1,-3,8,3,1,-3,5,10,10,15.439161888683692,8.774477613140691,0.32935252833898165,-0.979046193109722,-2.5639458370536254,323.00000000000074
7,-6,-3,0,-2,-8,4,5,5,1,-1,-5,-9,-9,2,-7,8,-9,-10,7,-7,1,8,1,-7,-21.37381435916867,12.602780172631459,2.7403494728933055,-3.591302150245539,-5.378013136110528,664.9999999999997
